id,signum,location,parish,province,country,municipality,county,landscape,longitude,latitude,coordinate_status,comment
0c89380a-2678-428b-a2fa-a01d56d16ef0,U 614,Torsätra,Västra Ryds socken,Uppland,Sverige,Upplands-Bro,Stockholm,Uppland,17.7668,59.5744,HAS_COORDINATES,COORDS_OK
ccf9efdc-6cc3-4aa4-93b0-a8eb3b92de40,U 906,Brunna,Vänge socken,Uppland,Sverige,Uppsala,Uppsala,Uppland,17.4421,59.8471,HAS_COORDINATES,COORDS_OK
d06015b5-a8d1-48f9-a49f-f05b6c92f297,U 489,Morby Lagga socken (ursprunglig plats),Lagga socken,Uppsala län,Sverige,Knivsta,Uppsala län,Uppland,17.6315,59.8577,HAS_COORDINATES,COORDS_OK
7cd70a9a-5d06-452c-ba77-885e450f92f1,U 94,Sollentuna kyrka,Sollentuna socken,Uppsala län,Sverige,Sollentuna,Stockholm län,Uppland,17.95,59.42,HAS_COORDINATES,COORDS_OK
68a176f6-2a37-4671-9604-aeb7131ee10f,U 95,Sollentuna kyrka,Sollentuna socken,Uppsala län,Sverige,Sollentuna,Stockholm län,Uppland,17.95,59.42,HAS_COORDINATES,COORDS_OK
714abf78-87ee-41d0-90c2-bcfc877aa296,G 1,Sundre kyrka,Sundre,Gotlands län,Sverige,Gotland,Gotland,Gotland,18.1818,56.9359,HAS_COORDINATES,COORDS_OK
88d9f659-ccb7-45dd-9850-006d0759118d,G 10,,Vamlingbo,,Sverige,Gotland,Gotland,Gotland,18.231,56.9749,HAS_COORDINATES,COORDS_OK
60c2c826-9bd0-4a0b-a14d-0f40799ba530,G 13,Hamra kyrka,Hamra,,Sverige,Gotland,Gotland,Gotland,18.3139,56.9761,HAS_COORDINATES,COORDS_OK
496d7894-5319-4040-88e4-d98ee4d3e4e1,G 14,Hamra kyrka,Hamra,,Sverige,Gotland,Gotland,Gotland,18.3139,56.9761,HAS_COORDINATES,COORDS_OK
a52624fe-20a5-4b23-b102-0eaaea0476a4,G 18,Hamra kyrka,Hamra,,Sverige,Gotland,Gotland,Gotland,18.3139,56.9761,HAS_COORDINATES,COORDS_OK
c47683c4-0e7d-4a54-843d-13658fae6e32,G 2,Sundre kyrka,Sundre,,Sverige,Gotland,Gotland,Gotland,18.1818,56.9359,HAS_COORDINATES,COORDS_OK
845b39e0-4cd3-418a-aa9f-038530cc1f48,G 20,Hamra kyrka,Hamra,,Sverige,Gotland,Gotland,Gotland,18.3134,56.9761,HAS_COORDINATES,COORDS_OK
6bbc10d2-566f-4474-90ab-51d94f3b80dc,G 3,Sundre kyrka,Sundre,,Sverige,Gotland,Gotland,Gotland,18.1818,56.9359,HAS_COORDINATES,COORDS_OK
54d3eee3-e5ab-4704-84c4-7ff4018c3ab4,G 8,Sigraifs,Vamlingbo,,Sverige,Gotland,Gotland,Gotland,18.2462,56.991,HAS_COORDINATES,COORDS_OK
5b82515c-a4c2-485a-b677-8895d5539489,Isala,Isala,Svärdsjö,,Sverige,Svärdsjö,Dalarna,Dalarna,15.943672,60.770426,HAS_COORDINATES,COORDS_OK
4689ea60-9e9e-4b89-83d1-29b033b0a71e,M 1,Nolby 10 km söder om Sundsvall,Njurunda socken,,Sverige,Sundsvall,Västernorrlands län,Medelpad,17.36094,62.29194,HAS_COORDINATES,COORDS_OK
34d714f6-0e00-4eec-a2c0-c1f370b0713c,Nä 1,Viby kyrka,Viby socken,,Sverige,,,Närke,14.8712,59.0603,HAS_COORDINATES,COORDS_OK
9b21bf78-e70f-4fb8-8ae3-cc08ca428f3d,Nä 10,Mariedamm,Lerbäcks socken,,Sverige,,,Närke,15.1642,58.8517,HAS_COORDINATES,COORDS_OK
8e77c8ce-a3e6-47b8-90ce-dcfb4c19e805,Nä 11,Tälje bro Odensbacken,Askers socken,,Sverige,,,Närke,15.5252,59.1643,HAS_COORDINATES,COORDS_OK
c247a835-53ff-4ebe-9de5-afdb784d9cfa,Nä 12,Stora Mellösa kyrka,Stora Mellösa socken,,Sverige,,,Närke,15.5029,59.2122,HAS_COORDINATES,COORDS_OK
d4e8adb8-38c2-46fb-8117-550301ad5fdf,Nä 13,Stora Mellösa kyrka,Stora Mellösa socken,,Sverige,,,Närke,15.503,59.2123,HAS_COORDINATES,COORDS_OK
5e704953-b912-4fdc-806b-30ecd6428975,Nä 14,Bärsta Rönneberga,Stora Mellösa socken,,Sverige,,,Närke,15.4195,59.2155,HAS_COORDINATES,COORDS_OK
a9d20caa-4bbd-474d-86ae-e326d2a4faca,Nä 15,Åsby,Stora Mellösa socken,,Sverige,,,Närke,15.5768,59.2044,HAS_COORDINATES,COORDS_OK
364af389-f2b0-42ea-8d32-c572748fe52f,Nä 16,Ormesta Hageborg,Örebro,,Sverige,,,Närke,15.2781,59.252,HAS_COORDINATES,COORDS_OK
9849adb3-fc61-4b9d-9a40-232231b3137e,Nä 17,Ormesta Hageborg,Örebro,,Sverige,,,Närke,15.2781,59.252,HAS_COORDINATES,COORDS_OK
e178b52a-e7a3-47bc-9880-72c7c38ad444,Nä 18,Kumla by,Hovsta socken,,Sverige,,,Närke,15.2208,59.3422,HAS_COORDINATES,COORDS_OK
a75eb774-43a9-4c30-aa47-679a21ada3c7,Nä 19,Täby kyrka,Täby socken,,Sverige,,,Närke,15.0678,59.1985,HAS_COORDINATES,COORDS_OK
9f75a2ea-7e8e-4fd0-8bd4-3a5a040cc276,Nä 2,Väla,Viby socken,,Sverige,,,Närke,14.8984,59.074,HAS_COORDINATES,COORDS_OK
ab3e1e95-3152-4aac-aa62-b7922e547aa0,Nä 20,Granhammarskyrkan,Vintrosa socken,,Sverige,,,Närke,14.973,59.2064,HAS_COORDINATES,COORDS_OK
948ea2e5-a80e-4593-8f45-10e7f90bb3fd,Nä 21,Glanshammars kyrka,Glanshammars socken,,Sverige,,,Närke,15.4019,59.3192,HAS_COORDINATES,COORDS_OK
c292316a-8f7e-44ce-a008-1002fba3bdd4,Nä 22,Glanshammars kyrka,Glanshammars socken,,Sverige,,,Närke,15.4019,59.3192,HAS_COORDINATES,COORDS_OK
e0847713-1cda-48c0-bdb4-33255793a560,Nä 23,Glanshammars kyrka,Glanshammar socken,,Sverige,,,Närke,15.4021,59.3193,HAS_COORDINATES,COORDS_OK
e5e1b244-7c4c-4495-803a-b27b34ef55c0,Nä 24,Glanshammars kyrka,Glanshammars socken,,Sverige,,,Närke,15.4015,59.3193,HAS_COORDINATES,COORDS_OK
a641c4d4-e02d-40b8-b403-03e44f472056,Nä 25,Glanshammars kyrka,Glanshammars socken,,Sverige,,,Närke,15.4019,59.3192,HAS_COORDINATES,COORDS_OK
1fa332e1-39ff-4a8f-954a-732d19a932e4,Nä 26,Glanshammars kyrka,Glanshammar socken,,Sverige,,,Närke,15.11,59.51,HAS_COORDINATES,COORDS_OK
0c0cba28-4520-4cd1-a06a-428c91d24fdd,Nä 27,Glanshammars kyrka,Glanshammar socken,,Sverige,,,Närke,15.4026,59.319,HAS_COORDINATES,COORDS_OK
abd93a84-91d2-4c50-accc-1dfdd48180f5,Nä 28,Glanshammars kyrka,Glanshammars socken,,Sverige,,,Närke,15.4019,59.3192,HAS_COORDINATES,COORDS_OK
e82ef4d1-ecdc-494f-a7f4-d25ec8dc39a0,Nä 29,Apelboda,Glanshammar socken,,Sverige,,,Närke,15.3986,59.3545,HAS_COORDINATES,COORDS_OK
3ffeed86-cc8c-4e3f-8ca8-9249dd0ef758,Nä 3,Frösvi,Edsbergs socken,,Sverige,,,Närke,14.891,59.1249,HAS_COORDINATES,COORDS_OK
a1db4aa2-a2ee-41ec-b5b9-c839119e5537,Nä 30,Äversta,Glanshammars socken,,Sverige,,,Närke,15.3913,59.3332,HAS_COORDINATES,COORDS_OK
c59d02dc-03ba-4716-ae12-4f674e7e4146,Nä 31,Södra Lunger,Götlunda socken,,Sverige,,,Närke,14.89,59.125,HAS_COORDINATES,COORDS_OK
9e0664f1-b838-49e2-a0e4-6e087c0e5694,Nä 34,Nasta,Rinkaby socken,,Sverige,,,Närke,15.3535,59.3314,HAS_COORDINATES,COORDS_OK
7b0b5004-b53a-4c76-91a1-6f5a60ae1845,Nä 4,Riseberga kloster,Edsbergs socken,,Sverige,,,Närke,14.8928,59.1544,HAS_COORDINATES,COORDS_OK
fd3d7b76-ef42-43fd-9143-bacdb4c5c9e7,Nä 5,Riseberga kloster,Edsbergs socken,,Sverige,,,Närke,14.8928,59.1544,HAS_COORDINATES,COORDS_OK
b06a286c-4a1a-4357-8c17-cf792368bb70,Nä 6,Riseberga kloster,Edsbergs socken,,Sverige,,,Närke,14.8928,59.1544,HAS_COORDINATES,COORDS_OK
0bea270e-5927-42e1-9172-908785d2f086,Nä 7,Riseberga kloster,Edsbergs socken,,Sverige,,,Närke,14.8928,59.1544,HAS_COORDINATES,COORDS_OK
01845a9b-beb9-448a-a9be-a029f535575d,Nä 8,Väsby,Kräcklinge socken,,Sverige,,,Närke,14.9714,59.1656,HAS_COORDINATES,COORDS_OK
e414e458-65a0-425b-aefd-cb7cb3f48908,Nä 9,Vesta,Kumla socken,,Sverige,,,Närke,15.1,59.1,HAS_COORDINATES,COORDS_OK
9253454e-93a0-4aee-8169-99f8b7422ede,Nä FBB1978;69,Glanshammars kyrka,Glanshammars socken,,Sverige,,,Närke,15.4019,59.3192,HAS_COORDINATES,COORDS_OK
76049ad4-73d2-4f6c-b7dd-b263bfaeb0c2,Nä Fv1979;234,Örebro kv. Bromsgården,Örebro,,Sverige,,,Närke,15.212,59.2712,HAS_COORDINATES,COORDS_OK
972e54ef-ede4-4120-bd43-14367ed192ba,Nä Fv1992;153,Örebro kv. Tryckeriet 10,Örebro,,Sverige,,,Närke,15.2133,59.271,HAS_COORDINATES,COORDS_OK
0d9e8b95-16fe-4d0f-9d82-239c16d97bd6,Nä NOR1995;18,Ekeby kyrka,Ekeby socken,,Sverige,,,Närke,15.2719,59.166,HAS_COORDINATES,COORDS_OK
c5022d4f-6429-4b03-9e82-cf962a0368b6,U Fv1953;263,Helenelund Sollentuna socken,Sollentuna socken,,Sverige,Sollentuna,Stockholm län,Uppland,17.96149,59.41578,HAS_COORDINATES,COORDS_OK
3760c87b-d848-4616-882f-7602436eb745,U Fv1959;250,Sollentuna kyrka Sollentuna socken,Sollentuna socken,,Sverige,Sollentuna,Stockholm län,Uppland,17.95,59.42,HAS_COORDINATES,COORDS_OK
d99b3258-faf2-46dc-b991-fe62f51e7e3b,U Fv1968;279B,Sollentuna kyrka Sollentuna socken,Sollentuna socken,,Sverige,Sollentuna,Stockholm län,Uppland,17.95,59.42,HAS_COORDINATES,COORDS_OK
3aa2c953-ba8e-43f0-b995-b1f4ef014eea,Öl 8,Mörbylånga kyrkogård,,,Sweden,,,Öland,16.4149,56.5409,HAS_COORDINATES,COORDS_OK
0bad238f-8ed3-4d41-a775-50be07f52611,Bl 1,Åryds socken,Åryds socken,Blekinge,Sweden,Karlshamn,,,14.9981,56.2981,HAS_COORDINATES,COORDS_OK
1a01158e-7c76-4bdb-832a-740341659066,Bl 11,Lösens socken,Lösens socken,Blekinge,Sweden,Karlskrona,,,15.6884,56.197,HAS_COORDINATES,COORDS_OK
c1e5abf3-b00e-4438-9bd5-89c0e8032861,Bl 12,Sturkö socken,Sturkö socken,Blekinge,Sweden,Karlskrona,,,15.7284,56.1134,HAS_COORDINATES,COORDS_OK
78e139fb-49df-4104-8dec-aa4df9b28e9b,Bl 2,Gammaltorps socken,Gammaltorps socken,Blekinge,Sweden,Sölvesborg,,,14.6089,56.0734,HAS_COORDINATES,COORDS_OK
a88958c8-d3c8-4ebb-befb-62999204f89a,Bl 4,Mjällby socken,Mjällby socken,Blekinge,Sweden,Sölvesborg,,,14.6509,56.0224,HAS_COORDINATES,COORDS_OK
2ee7380b-17ed-4a5b-a375-6c2f2f08f770,Bl 5,Sölvesborg,Sölvesborg,Blekinge,Sweden,Sölvesborg,,,14.5813,56.0529,HAS_COORDINATES,COORDS_OK
f6b8780a-198a-4001-b50e-a15287758b36,Bl 6,Listerby socken,Listerby socken,Blekinge,Sweden,Ronneby,,,15.3807,56.2023,HAS_COORDINATES,COORDS_OK
d9c7d6e5-2d0a-4c94-a13c-2299214872e6,Bl 7,Listerby socken,Listerby socken,Blekinge,Sweden,Ronneby,,,15.4023,56.1966,HAS_COORDINATES,COORDS_OK
e638ca55-06f6-4d78-8976-633fc94244d8,Bh 1,Bodilsker sogn,Bodilsker sogn,Bornholm,Sweden,Bornholm,,,14.8597,55.1389,HAS_COORDINATES,COORDS_OK
fd4a9c33-c27b-46b1-8432-1d5f14c863ff,Bh 10,Rutsker sogn,Rutsker sogn,Bornholm,Sweden,Bornholm,,,14.6722,55.2528,HAS_COORDINATES,COORDS_OK
8b517dd7-43e7-4e00-9ddf-ba5a8aecd53f,Bh 11,Rutsker sogn,Rutsker sogn,Bornholm,Sweden,Bornholm,,,14.6722,55.2528,HAS_COORDINATES,COORDS_OK
1c0fd9cc-4cdc-498c-b99a-dfa8091931a0,Bh 12,Rø sogn,Rø sogn,Bornholm,Sweden,Bornholm,,,14.7069,55.2,HAS_COORDINATES,COORDS_OK
79d7a4a0-c7b6-45d7-8c51-fab11d61be01,Bh 13,Bodilsker sogn,Bodilsker sogn,Bornholm,Sweden,Bornholm,,,14.8597,55.1389,HAS_COORDINATES,COORDS_OK
84779846-34cf-4090-ae9f-e2c1e77bf020,Bh 14,Bodilsker sogn,Bodilsker sogn,Bornholm,Sweden,Bornholm,,,14.8597,55.1389,HAS_COORDINATES,COORDS_OK
1e9ab5d8-1cc6-4192-a64d-78fafe16c68c,Bh 15,Bodilsker sogn,Bodilsker sogn,Bornholm,Sweden,Bornholm,,,14.8597,55.1389,HAS_COORDINATES,COORDS_OK
062c9327-6448-426d-88b3-3ba6591979fa,Bh 16,Bodilsker sogn,Bodilsker sogn,Bornholm,Sweden,Bornholm,,,14.8597,55.1389,HAS_COORDINATES,COORDS_OK
eb1cc41c-7e69-474e-b8b4-a1f305d4ddf7,Bh 17,Bodilsker sogn,Bodilsker sogn,Bornholm,Sweden,Bornholm,,,14.8597,55.1389,HAS_COORDINATES,COORDS_OK
46ca884c-1434-49ec-9263-68ccc9a77011,Bh 18,Pedersker sogn,Pedersker sogn,Bornholm,Sweden,Bornholm,,,14.8944,55.1167,HAS_COORDINATES,COORDS_OK
b7ee7efb-d4f3-409a-92d9-cb23f68a8de0,Bh 19,Pedersker sogn,Pedersker sogn,Bornholm,Sweden,Bornholm,,,14.8944,55.1167,HAS_COORDINATES,COORDS_OK
5c169098-a648-4d7e-83ac-63ba4b1bd032,Bh 2,Poulsker sogn,Poulsker sogn,Bornholm,Sweden,Bornholm,,,14.8333,55.1167,HAS_COORDINATES,COORDS_OK
12c36485-83a3-46a6-a4a4-978bd12df4e5,Bh 20,Pedersker sogn,Pedersker sogn,Bornholm,Sweden,Bornholm,,,14.8944,55.1167,HAS_COORDINATES,COORDS_OK
bf17f9fe-43be-43ef-8155-9003270e6daf,Bh 21,Pedersker sogn,Pedersker sogn,Bornholm,Sweden,Bornholm,,,14.8944,55.1167,HAS_COORDINATES,COORDS_OK
4d4d7d0b-cdde-412d-9fd0-a0a5347814fa,Bh 22,Pedersker sogn,Pedersker sogn,Bornholm,Sweden,Bornholm,,,14.8944,55.1167,HAS_COORDINATES,COORDS_OK
325f4516-bd06-4966-9783-d7da48ca5a76,Bh 23,Poulsker sogn,Poulsker sogn,Bornholm,Sweden,Bornholm,,,14.8333,55.1167,HAS_COORDINATES,COORDS_OK
d9975f4b-d078-445a-afce-09006debf01a,Bh 24,Poulsker sogn,Poulsker sogn,Bornholm,Sweden,Bornholm,,,14.8333,55.1167,HAS_COORDINATES,COORDS_OK
5759fa4f-6425-4edc-a66a-c9c5817634b8,Bh 25,Povlsker sogn,Povlsker sogn,Bornholm,Sweden,Bornholm,,,14.8333,55.1167,HAS_COORDINATES,COORDS_OK
6aa11274-56ec-4c8f-b45c-3dab148a8a1f,Bh 26,Povlsker sogn,Povlsker sogn,Bornholm,Sweden,Bornholm,,,14.8333,55.1167,HAS_COORDINATES,COORDS_OK
2076eafe-9486-4474-ba73-645c94da9475,Bh 27,Åker sogn,Åker sogn,Bornholm,Sweden,Bornholm,,,14.9025,55.0631,HAS_COORDINATES,COORDS_OK
c6e4e3e5-99da-476f-8488-0db4d9502cef,Bh 28,Åker sogn,Åker sogn,Bornholm,Sweden,Bornholm,,,14.9025,55.0631,HAS_COORDINATES,COORDS_OK
b7cb6714-37dd-4813-b168-f6bf8926ea87,Bh 29,Åker sogn,Åker sogn,Bornholm,Sweden,Bornholm,,,14.9025,55.0631,HAS_COORDINATES,COORDS_OK
a77ab133-98af-4fef-b402-88e47440c6d9,Bh 3,Åker sogn,Åker sogn,Bornholm,Sweden,Bornholm,,,14.9025,55.0631,HAS_COORDINATES,COORDS_OK
f67c74c6-88c5-4309-8c98-36f029d9d7f9,Bh 30,Åker sogn,Åker sogn,Bornholm,Sweden,Bornholm,,,14.9025,55.0631,HAS_COORDINATES,COORDS_OK
ca38a372-a966-432e-bbfb-3488ca0fbb30,Bh 32,Nyker sogn,Nyker sogn,Bornholm,Sweden,Bornholm,,,14.7417,55.1778,HAS_COORDINATES,COORDS_OK
